Product Number,Name,Price,Original Price,Ratings,Viewers
73,"Hisense 65"" 4K UHD HDR LED Roku Smart TV (65R63G)",0.0050150644122616975,599.99,5.0,2.101325936666036e-05
74,"Samsung 75"" 4K UHD HDR QLED Smart TV (QN75Q60CAFXZC)",0.01702695498273741,1999.99,4.8,0.007312614259597806
75,"LG 50"" 4K UHD HDR LED webOS Smart TV (50UQ7570PUJ)",0.004314370795650614,529.99,3.88,0.0001681060749332829
76,"Samsung 75"" 4K UHD HDR LED Tizen Smart TV (UN75TU690TFXZC)",0.011971850935240794,1294.98,4.7,0.03633192544495577
77,"Sony X85K 50"" 4K UHD HDR LED Smart Google TV (KD50X85K)",0.008018037054880625,949.99,4.7,0.0060518186975981846
78,"Samsung 55"" 4K UHD HDR OLED Tizen Smart TV (QN55S90CAFXZC)",0.02103091850622931,2399.99,4.8,0.004538864023198638
79,"Samsung 32"" 720p HD LED Tizen Smart TV (UN32M4500BFXZC)",0.001311398153031686,229.99,4.61,0.10002311458530333
80,"TCL 55"" Q-Class 4K UHD HDR QLED Smart Google TV (55Q750G-CA)",0.006516550733571162,799.99,4.47,0.0037403601672655446
81,"Sony 55"" 4K UHD HDR OLED Smart Google TV (XR55A80L)",0.02103091850622931,2399.99,3.5,8.405303746664145e-05
82,"Samsung 65"" 4K UHD HDR QLED Tizen Smart TV (QN65Q60BAFXZC)",0.011020609301147205,1199.95,4.54,0.005862699363298241
83,"Hisense 58"" 4K UHD HDR LED Roku Smart TV (58R63G)",0.003813875355214126,479.99,3.5,0.0001681060749332829
84,"Samsung 55"" 4K UHD HDR QLED Smart TV (QN55Q60CAFXZC)",0.009019027935753602,999.99,4.77,0.009603059530563786
85,"LG 75"" 4K UHD HDR LED webOS Smart TV (75UQ7070ZUD)",0.009019027935753602,999.99,4.53,0.02086616655109374
86,"Sony 77"" 4K UHD HDR OLED Smart Google TV (XR77A80L)",0.04105073612368884,4999.99,0.0,0.0
87,"LG 86"" 4K UHD HDR LED webOS Smart TV (86UQ7590PUD)",0.016025964101864434,1799.99,3.35,0.00035722540923322616
88,"TCL 85"" Q-Class 4K UHD HDR QLED Smart Google TV (85Q750G-CA)",0.019028936744483364,2199.99,4.67,0.00031519889049990546
89,"Sony 55"" 4K UHD HDR LED Smart Google TV (KD55X77L)",0.007017046174007649,799.99,3.0,4.202651873332072e-05
90,"LG G3 65"" 4K UHD HDR OLED evo Gallery webOS Smart TV (OLED65G3PUA)",0.034043799957578,3999.99,4.68,0.0033831347580323182
91,"LG 77"" 4K UHD HDR OLED webOS Evo ThinQ AI Smart TV (OLED77C3PUA)",0.040049745242815855,4799.99,4.85,0.005841686103931581
92,"Samsung 65"" 4K UHD HDR QLED Smart TV (QN65Q80CAFXZC)",0.016025964101864434,1799.99,4.75,0.004538864023198638
93,"Samsung 70"" 4K UHD HDR LED Tizen Smart TV (UN70CU7000FXZC)",0.010020018816626577,1099.99,4.6,0.016705541196494988
94,"Samsung 75"" 4K UHD HDR QLED Smart TV (QN75Q70CAFXZC)",0.020029927625356336,2299.99,4.75,0.0025636176427325645
95,"Sony X85K 65"" 4K UHD HDR LED Smart Google TV (KD65X85K)",0.013022991459245506,1399.99,4.69,0.012797074954296161
96,"Samsung 58"" 4K UHD HDR LED Tizen Smart TV (UN58CU7000FXZC)",0.007017046174007649,849.99,4.59,0.01792431023976129
97,"Sony X80K 65"" 4K UHD HDR LED Smart Google TV (KD65X80K)",0.010020018816626577,1099.99,4.65,0.020719073735527116
